source_kind,source_name,source_path,unit_kind,container_name,sheet_name,slide_number,paragraph_index,table_index,row_index,column_index,cell_label,text,style_json,notes,host_name,host_since
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3687,,,"53276612,Skyline views! Mins from Downtown and Topgolf!,37180567,Stephanie,6/30/15,f,1,t,f,2,District 5,36.18366,-86.77142,252,1,Entire home/apt,10,2.5 baths,3,NA,,55,1.93,4.82,4.83,4.81,4.96,4.93,4.15,4.69","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3688,,,"53279608,Nashville 1 bedroom,428576478,Ryan,10/22/21,t,17,t,t,364,District 15,36.2198,-86.7048,66,2,Entire home/apt,4,1 bath,1,NA,,2,0.08,4.5,5,5,3.5,3.5,5,5","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3689,,,"53279666,Nashville 2 bedroom,428576478,Ryan,10/22/21,t,17,t,t,364,District 15,36.21977,-86.70516,63,2,Entire home/apt,6,2 baths,2,NA,,1,0.07,4,4,5,4,4,4,3","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3690,,,"53280840,Nashville TWO bedroom,428576478,Ryan,10/22/21,t,17,t,t,364,District 15,36.21907,-86.70384,66,2,Entire home/apt,6,2 baths,2,NA,,1,0.07,5,5,5,5,5,5,5","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3691,,,"53289055,Cozy 1BR w/Workspace near Vandy/Dwntwn/Hospital- 5,77518245,Brianna,6/13/16,t,9,t,t,9,District 17,36.13741,-86.79544,149,2,Entire home/apt,3,1 bath,1,3,$141.00 ,85,2.68,4.79,4.88,4.88,4.91,4.98,4.91,4.75","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3692,,,"53290288,The Urban Bungalow! *Hot Tub, Walkable, Sleeps 6*,424028868,Hans And Liz,9/21/21,t,6,t,t,6,District 5,36.17749,-86.75805,348,1,Entire home/apt,6,2 baths,3,3,$206.00 ,125,4,4.86,4.9,4.86,4.94,4.94,4.82,4.72","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3693,,,"53292042,3 BDR Home: Fenced-In Yard, Pet Friendly, Sleeps 9,396784850,Grand Welcome,4/13/21,,1,t,f,1149,District 19,36.16988,-86.79776,314,1,Entire home/apt,9,2.5 baths,3,5,$69.00 ,19,0.6,4.53,4.53,4.11,4.53,4.63,4.37,4.26","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3694,,,"53298774,The Mod Craftsman | East Nashville,14229625,Eryn,4/13/14,t,1,t,t,1,District 5,36.20148,-86.76218,74,30,Entire home/apt,6,3 baths,4,5,$110.00 ,2,0.18,5,5,5,5,5,5,5","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3695,,,"53310412,Boutique Condo on Nashville Riverfront- Park Free,45101594,Scarlett,9/25/15,t,48,t,t,50,District 19,36.171604,-86.779671,316,2,Entire home/apt,6,2.5 baths,3,3,$328.00 ,75,2.63,4.95,4.95,4.95,4.79,4.95,4.57,4.87","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3696,,,"53310762,Boutique Condo on Nashville's Riverfront- EVE #402,45101594,Scarlett,9/25/15,t,48,t,t,50,District 19,36.169277,-86.777847,315,2,Entire home/apt,6,2.5 baths,3,3,$339.00 ,99,3.48,4.9,4.9,4.94,4.81,4.96,4.7,4.81","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3697,,,"53311313,Pennington House - Sleeps 12!,3319193,Ben,8/20/12,t,1,t,t,1,District 7,36.1963,-86.73132,330,2,Entire home/apt,12,3 baths,4,NA,,88,3.14,4.99,5,4.94,5,4.97,4.86,4.94","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3698,,,"53312757,Downtown Nashville 0.5 Mi Walk to Broadway ☆2BR,118857149,Brandice,3/2/17,t,2,t,t,2,District 19,36.154888,-86.775414,23,1,Entire home/apt,8,2 baths,2,NA,,158,5.09,4.96,4.96,4.96,4.93,4.96,4.99,4.85","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3699,,,"53326263,Modern Oasis in the Heart of Nashville,17523410,Kristen,7/1/14,f,1,t,t,1,District 19,36.1459312438965,-86.78830719,356,30,Entire home/apt,8,3.5 baths,4,4,$256.00 ,16,0.54,5,4.94,5,5,4.94,4.88,4.88","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3700,,,"53337460,Nashville’s Sylvan Park, updated light filled home,46320675,Charlotte,10/11/15,t,1,t,t,2,District 24,36.14471,-86.8385,241,31,Entire home/apt,5,2 baths,4,5,$170.00 ,4,0.16,5,5,5,5,5,5,5","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3701,,,"53361206,Bluebird: Belmont University-2mi Broadway-2 Kings,67994775,Music City Magnolia,4/19/16,t,15,t,t,16,District 18,36.12836,-86.79489,217,1,Entire home/apt,4,1 bath,1,2,$115.00 ,95,3.4,4.77,4.86,4.86,4.97,4.85,4.88,4.7","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3702,,,"53361853,Riverfront Comfort | Centrally located DT,388056808,Grand Welcome Nashville,2/10/21,f,72,t,t,73,District 19,36.17319,-86.78123,309,1,Entire home/apt,4,1 bath,1,2,$58.00 ,48,1.59,4.33,4.53,4.38,4.81,4.4,4.6,4.32","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3703,,,"53362259,Riverfront Gold | Minutes from Broadway,388056808,Grand Welcome Nashville,2/10/21,f,72,t,t,73,District 19,36.1728,-86.77985,321,1,Entire home/apt,4,1 bath,1,2,$77.00 ,9,0.29,4.22,4.11,4.33,4.44,4.33,4.44,3.67","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3704,,,"53364049,★★Cozy Riverfront Apartment Downtown Nashville!★★,422205718,Shirley,9/8/21,t,2,t,t,5,District 19,36.17325,-86.78041,339,3,Entire home/apt,5,1 bath,1,5,$189.00 ,66,2.23,4.73,4.79,4.65,4.76,4.67,4.73,4.76","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3705,,,"53380550,Charming Belmont/Green Hills Private Studio,11697248,Chloe,1/27/14,t,2,t,t,2,District 25,36.11166,-86.79676,119,1,Entire home/apt,2,1 bath,1,1,$78.00 ,184,6.26,4.87,4.91,4.82,4.96,4.89,4.97,4.82","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3706,,,"53380562,The Tiger Den -Rooftop Patio- Gameroom- 10 Beds,410568638,Nashville Stays,7/3/21,t,16,t,t,16,District 5,36.1952,-86.7571,348,1,Entire home/apt,12,4 baths,4,9,$176.00 ,86,3.01,4.95,4.95,4.79,4.98,4.98,4.86,4.84","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3707,,,"53380724,A House Named Blue-4 beds 3 baths,44039875,Davina,9/12/15,t,4,t,t,4,District 19,36.1701202392578,-86.79626465,19,3,Entire home/apt,8,3 baths,4,NA,,38,1.23,4.89,4.97,4.74,4.95,4.95,4.74,4.74","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3708,,,"53381474,Classy Nashville | Major Attractions Minutes Away,388056808,Grand Welcome Nashville,2/10/21,f,72,t,t,73,District 19,36.16786,-86.79932,326,1,Entire home/apt,8,2 baths,3,NA,,12,0.38,4.17,4.17,4.5,4.5,4.33,4,4","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3709,,,"53386412,Hip Hide away East Nash - free parking on premises,46229313,Wojtek,10/10/15,t,5,t,t,5,District 5,36.18078,-86.75382,325,2,Entire home/apt,2,1 bath,1,0,$129.00 ,99,3.45,5,4.99,5,4.95,4.98,4.93,4.94","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3710,,,"53386504,Huge Downtown Luxury Home Game Room 12 Beds,115505661,Chris,2/8/17,t,95,t,t,99,District 17,36.13773,-86.78514,340,2,Entire home/apt,16,4.5 baths,4,12,$245.00 ,88,2.86,4.85,4.82,4.68,4.87,4.87,4.71,4.8","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3711,,,"53398044,Skyline Rooftop Views From This High End Home Close To Restaurants & Downtown,43800255,John,9/9/15,t,26,t,t,36,District 17,36.14255,-86.7675,295,1,Entire home/apt,12,3 baths,3,7,$371.00 ,14,0.51,4.93,5,4.93,4.93,5,4.79,4.71","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3712,,,"53415403,Classic Comfort | Near Music Row & DT,388056808,Grand Welcome Nashville,2/10/21,f,72,t,t,73,District 5,36.20188,-86.751,311,1,Entire home/apt,6,3.5 baths,3,3,$58.00 ,19,0.61,4.68,4.74,4.58,4.68,4.26,4.21,4.42","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3713,,,"53415433,Dashing Nashville | 1 mile from Robust Nightlife,388056808,Grand Welcome Nashville,2/10/21,f,72,t,t,73,District 19,36.16762,-86.79843,330,1,Entire home/apt,7,2 baths,3,3,$61.00 ,10,0.32,4.6,4.7,4.9,4.1,4.4,4.2,4.3","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3714,,,"53415659,The Show - The Music City Collection,58648367,Southern Sky Vacation Rentals,2/13/16,t,6,t,t,7,District 20,36.16384,-86.86148,349,2,Entire home/apt,10,3.5 baths,4,6,$243.00 ,66,2.19,4.98,4.95,4.89,4.98,4.98,4.86,4.95","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3715,,,"53430789,Central Townhouse - Walk to Broadway & Germantown,16153334,Nicholas,5/29/14,f,1,t,t,1,District 19,36.17018,-86.78235,51,3,Entire home/apt,6,3.5 baths,3,NA,,9,0.38,4.89,4.89,5,5,5,5,4.67","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3716,,,"53430832,Nashville Oasis. Hot Tub, Games & More!,55191749,James,1/18/16,t,3,t,t,3,District 1,36.18104,-86.84166,295,3,Entire home/apt,14,2 baths,5,8,$392.00 ,72,2.73,4.67,4.72,4.31,4.93,4.97,4.17,4.58","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3717,,,"53430959,Modern Luxury + Pool | Near DT & Broadway,388056808,Grand Welcome Nashville,2/10/21,f,72,t,t,73,District 21,36.15995,-86.80628,294,1,Entire home/apt,12,2 baths,3,7,$64.00 ,22,0.73,4.32,4.55,4.77,4.23,4.09,4.55,4.45","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3718,,,"53431819,★Cozy Riverfront Apartment Downtown Nashville!★,422205718,Shirley,9/8/21,t,2,t,t,5,District 19,36.17244,-86.77917,326,3,Entire home/apt,4,1 bath,1,2,$182.00 ,61,2.02,4.75,4.84,4.75,4.9,4.75,4.7,4.74","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3719,,,"53432217,New, Luxury Home| Private Roof Deck,276892829,Heirloom,7/17/19,f,7,t,t,133,District 5,36.17884,-86.75565,259,1,Entire home/apt,12,4 baths,4,5,$351.00 ,67,2.18,4.81,4.82,4.61,4.87,4.91,4.76,4.69","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3720,,,"53457807,2 Bedroom Condo. Nashville Resort.,427996505,Ace,10/18/21,f,3,t,t,80,District 15,36.21955,-86.7045,251,1,Entire home/apt,6,2 baths,2,NA,,2,0.08,3,3,3,3,3,3,3","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3721,,,"53457968,2 Bedroom Lockoff Condo. Nashville Resort.,427996505,Ace,10/18/21,f,3,t,t,80,District 15,36.21821,-86.70502,251,1,Entire home/apt,6,2 baths,2,NA,,1,0.05,5,5,3,5,5,5,4","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3722,,,"53458277,1 Bedroom Condo. Nashville Resort.,427996505,Ace,10/18/21,f,3,t,t,80,District 15,36.21804,-86.70438,251,1,Entire home/apt,4,1 bath,1,NA,,2,0.07,5,5,5,5,5,5,5","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3723,,,"53458823,Lovely 2 bedroom With salt pool aptB,404910344,Mp,6/2/21,f,3,t,t,3,District 6,36.1898,-86.73458,0,30,Entire home/apt,4,1 bath,2,NA,,4,0.13,4.25,4,4.25,4.75,4.75,4.75,4.25","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3724,,,"53460713,*SLEEPS 12* East Nashville Secret *4BR* 4BA*,12153920,Shac,2/11/14,t,13,t,t,18,District 6,36.1886,-86.74407,145,2,Entire home/apt,12,4 baths,4,NA,,53,1.74,4.96,4.91,4.92,4.96,4.92,4.87,4.87","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3725,,,"53479010,Modern Nashville Condo: 7 Miles to Downtown!,121235121,Evolve,3/17/17,f,54,t,f,833,District 7,36.22623,-86.72538,362,2,Entire home/apt,6,2 baths,2,3,$147.00 ,30,1.05,4.67,4.93,4.67,4.83,4.67,4.83,4.63","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3726,,,"53479542,River Getaway Home,370624006,Seth,10/4/20,t,2,t,t,2,District 9,36.22555,-86.67733,264,30,Entire home/apt,4,2 baths,2,2,$145.00 ,3,0.1,5,5,5,5,5,5,5","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3727,,,"53494083,Cleveland Green Suite,79078595,Jordan,6/21/16,t,1,t,t,1,District 5,36.18366,-86.75695,31,2,Private room,2,1 bath,1,1,$125.00 ,70,3.25,4.96,4.99,4.99,4.97,4.97,4.9,4.9","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3728,,,"53497354,Music City Manor,440360756,Chris,1/13/22,f,40,t,t,46,District 21,36.16863,-86.81405,157,2,Entire home/apt,10,3.5 baths,3,7,$115.00 ,118,3.93,4.71,4.76,4.53,4.77,4.93,4.14,4.72","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3729,,,"53501307,Perfectly located private guest suite 2 BR 1 BT,432951602,Yuliya,11/22/21,t,2,t,f,2,District 15,36.18221,-86.67766,101,1,Entire home/apt,6,1 bath,2,0,$109.00 ,118,3.8,4.94,4.96,4.89,4.96,4.98,4.95,4.89","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3730,,,"53508136,7- 4 King Bedrooms, Rooftop w/ City Views!,69852847,Laura And The Music City Collection Team,5/1/16,t,27,t,f,28,District 17,36.11968,-86.76967,313,3,Entire home/apt,8,3.5 baths,4,NA,,27,0.9,4.85,4.89,4.78,4.85,4.74,4.81,4.78","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3731,,,"53508162,8-New! Four King Bedrooms , Rooftop w/ Fireplace!,69852847,Laura And The Music City Collection Team,5/1/16,t,27,t,f,28,District 17,36.1198,-86.76764,315,3,Entire home/apt,8,3.5 baths,4,6,$194.00 ,37,1.23,4.89,4.92,4.84,4.92,4.78,4.57,4.68","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3732,,,"53508179,9- Modern 4 King Bedrooms and Rooftop Fireplace!,69852847,Laura And The Music City Collection Team,5/1/16,t,27,t,f,28,District 17,36.11943,-86.76911,321,3,Entire home/apt,8,3.5 baths,4,NA,,32,1.06,4.91,4.91,4.84,4.91,4.88,4.88,4.84","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3733,,,"53508197,10- Modern 4 King Beds w/ Rooftop Fireplace,69852847,Laura And The Music City Collection Team,5/1/16,t,27,t,f,28,District 17,36.11875,-86.76834,0,3,Entire home/apt,8,3.5 baths,4,6,$220.00 ,70,2.33,4.99,5,4.99,4.99,4.99,4.77,4.9","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3734,,,"53512576,Mid Century Music City,42939523,Ryan,8/30/15,f,1,t,t,1,District 8,36.26732,-86.75195,356,30,Entire home/apt,7,1 bath,2,4,$105.00 ,11,0.36,5,5,4.91,5,5,5,5","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3735,,,"53569868,Cozy 2 Bedroom Home in the Heart of East Nashville,96688514,Jaymin,9/25/16,t,1,t,t,1,District 7,36.20836,-86.7211,357,30,Entire home/apt,4,1 bath,2,NA,,9,0.3,4.89,5,4.78,5,4.89,5,4.89","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3736,,,"53587424,Dual Nashville | 1 mile from DT Nash & Farmers,388056808,Grand Welcome Nashville,2/10/21,f,72,t,t,73,District 19,36.16821,-86.80003,316,1,Entire home/apt,12,4 baths,6,NA,,11,0.36,4.09,4.36,4.36,4.18,4,4.09,3.91","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3737,,,"53602929,Studio Suite / Close to Downtown,418433802,Chris,8/14/21,t,2,t,t,2,District 17,36.11452,-86.769,295,2,Entire home/apt,4,1 bath,NA,NA,,39,1.32,4.9,4.87,5,4.9,4.97,4.9,4.74","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3738,,,"53606851,The Auden: Rooftop Gem Near Dining & Bars,6675690,Isabeau And Shaun,5/31/13,t,64,t,t,84,District 17,36.13699,-86.78553,354,2,Entire home/apt,12,3.5 baths,4,NA,,61,2.16,4.92,4.93,4.82,4.89,4.84,4.72,4.82","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3739,,,"53611190,Hall of fame | 2 KG BD | Free Park | Music Row,432149499,Melissa,11/16/21,,25,t,t,27,District 18,36.1361764443072,-86.79667954,212,3,Entire home/apt,6,2 baths,2,3,$275.00 ,84,2.78,4.9,4.93,4.89,4.87,4.92,4.85,4.8","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3740,,,"53614554,Margaritaville Downtown Nashville - Studio Condo,410019817,Allison,6/30/21,f,1,t,t,16,District 19,36.15591,-86.77495,89,7,Entire home/apt,4,1 bath,NA,NA,,1,0.04,5,5,5,5,5,5,5","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3741,,,"53623359,2 BR Suite by the Grand Ole Opry Nashville!,395131057,Trevor,4/1/21,t,3,t,t,47,District 15,36.21829,-86.70319,92,3,Entire home/apt,6,2 baths,2,4,$138.00 ,10,0.36,4.8,4.9,5,4.7,4.8,5,5","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3742,,,"53626759,Downtown Nashville Cute & Cosy Condo,83323910,Rebecca,7/12/16,t,8,t,f,8,District 19,36.17296,-86.78118,284,2,Entire home/apt,4,1 bath,1,NA,,5,0.18,4.6,4.8,4.8,5,4.6,5,4.6","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3743,,,"53627215,Downtown Nashville Condo In The Heart of Nashville,83323910,Rebecca,7/12/16,t,8,t,f,8,District 19,36.17382,-86.78189,310,2,Entire home/apt,4,One bathroom,1,NA,,2,0.07,4,4,5,5,5,3.5,3","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3744,,,"53631163,The Instrument,58648367,Southern Sky Vacation Rentals,2/13/16,t,6,t,t,7,District 20,36.16169,-86.86116,359,2,Entire home/apt,10,3.5 baths,4,6,$235.00 ,52,1.72,4.94,4.96,4.94,4.98,4.9,4.81,4.85","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3745,,,"53631444,The Song - The Music City Collection,58648367,Southern Sky Vacation Rentals,2/13/16,t,6,t,t,7,District 20,36.16363,-86.86131,350,2,Entire home/apt,10,3.5 baths,4,6,$265.00 ,58,1.92,4.79,4.86,4.83,4.97,4.84,4.81,4.76","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3746,,,"53631664,The Artist,58648367,Southern Sky Vacation Rentals,2/13/16,t,6,t,t,7,District 20,36.163,-86.85991,347,2,Entire home/apt,10,3.5 baths,4,6,$262.00 ,53,1.76,4.87,4.85,4.94,4.91,4.89,4.75,4.74","{""delimiter"": "","", ""fields"": 30}",,,
csv,data3300_airbnb_data_raw_nashville_8d417a07.csv,data\uploads\data3300_airbnb_data_raw_nashville_8d417a07.csv,line,,,,,,3747,,,"53641485,Downtown Nashville. Covered Complimentary Parking!,83323910,Rebecca,7/12/16,t,8,t,f,8,District 19,36.17399,-86.78207,277,2,Entire home/apt,6,2 baths,2,NA,,11,0.38,5,5,5,5,5,4.91,5","{""delimiter"": "","", ""fields"": 30}",,,
